arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2018-12-11T13:25:00,Southwest Airlines,1391,D3,4
D,2018-12-11T13:27:00,American Airlines,570,A11,4
D,2018-12-11T13:28:00,American Airlines,1200,A23,4
D,2018-12-11T13:28:00,American Airlines,2027,A8,4
D,2018-12-11T13:30:00,American Airlines,1743,A19,4
D,2018-12-11T13:30:00,American Airlines,2434,B4,4
D,2018-12-11T13:30:00,American Airlines,5754,B21,4
D,2018-12-11T13:30:00,American Airlines,5945,B20,4
D,2018-12-11T13:33:00,American Airlines,616,A21,4
D,2018-12-11T13:37:00,American Airlines,2320,A14,4
D,2018-12-11T13:40:00,American Airlines,654,A22,4
D,2018-12-11T13:40:00,American Airlines,5730,B18,4
D,2018-12-11T13:40:00,Southwest Airlines,738,C7,4
D,2018-12-11T13:50:00,Southwest Airlines,2193,D6,4
D,2018-12-11T13:50:00,Southwest Airlines,674,D4,4
D,2018-12-11T13:52:00,Delta Air Lines,1358,16,3
D,2018-12-11T13:55:00,United Airlines,1278,5,2
D,2018-12-11T13:55:00,Southwest Airlines,580,C17,4
D,2018-12-11T14:00:00,Delta Air Lines,5726,15,3
D,2018-12-11T14:00:00,American Airlines,1634,A24,4
D,2018-12-11T14:15:00,Southwest Airlines,998,D8,4
D,2018-12-11T14:20:00,Southwest Airlines,436,C9,4
D,2018-12-11T14:20:00,Southwest Airlines,1353,C3,4
D,2018-12-11T14:21:00,United Airlines,2351,6B,2
D,2018-12-11T14:25:00,Southwest Airlines,1778,C1,4
D,2018-12-11T14:30:00,American Airlines,3068,A1,4
D,2018-12-11T14:30:00,American Airlines,3144,B17,4
D,2018-12-11T14:30:00,Southwest Airlines,1515,C13,4
D,2018-12-11T14:31:00,American Airlines,470,B13,4
D,2018-12-11T14:33:00,American Airlines,542,A8,4
D,2018-12-11T14:33:00,American Airlines,5785,B16,4
D,2018-12-11T14:35:00,Alaska Airlines,581,10,2
D,2018-12-11T14:40:00,American Airlines,556,A3,4
D,2018-12-11T14:40:00,American Airlines,1147,A2,4
D,2018-12-11T14:40:00,United Airlines,2135,7,2
D,2018-12-11T14:40:00,Southwest Airlines,1456,D6,4
D,2018-12-11T14:45:00,American Airlines,5839,B3,4
D,2018-12-11T14:48:00,Delta Air Lines,2737,18,3
D,2018-12-11T14:50:00,American Airlines,2197,B6,4
D,2018-12-11T14:50:00,American Airlines,5956,B15A,4
D,2018-12-11T14:50:00,Southwest Airlines,271,C19,4
D,2018-12-11T14:50:00,Southwest Airlines,1692,C11,4
D,2018-12-11T14:50:00,Southwest Airlines,114,C7,4
D,2018-12-11T14:52:00,Delta Air Lines,1772,17,3
D,2018-12-11T14:55:00,American Airlines,648,A11,4
D,2018-12-11T14:55:00,American Airlines,883,A18,4
D,2018-12-11T14:55:00,American Airlines,5912,B19,4
D,2018-12-11T14:55:00,Southwest Airlines,2242,C8,4
D,2018-12-11T14:58:00,American Airlines,3256,B22,4
D,2018-12-11T15:00:00,Southwest Airlines,1464,D1,4
D,2018-12-11T15:01:00,American Airlines,1477,B4,4
D,2018-12-11T15:05:00,American Airlines,491,A23,4
D,2018-12-11T15:05:00,American Airlines,899,A22,4
D,2018-12-11T15:05:00,Southwest Airlines,302,C16,4
D,2018-12-11T15:05:00,Southwest Airlines,16,D2,4
D,2018-12-11T15:08:00,American Airlines,2063,A6,4
D,2018-12-11T15:10:00,American Airlines,1983,A19,4
D,2018-12-11T15:10:00,American Airlines,5729,B2,4
D,2018-12-11T15:13:00,United Airlines,235,6A,2
D,2018-12-11T15:20:00,Southwest Airlines,1566,C9,4
D,2018-12-11T15:25:00,Southwest Airlines,2373,D5,4
D,2018-12-11T15:30:00,American Airlines,5972,B20,4
D,2018-12-11T15:37:00,Delta Air Lines,1172,16,3
D,2018-12-11T15:41:00,American Airlines,5896,B18,4
D,2018-12-11T15:45:00,Southwest Airlines,2103,D7,4
D,2018-12-11T15:50:00,American Airlines,642,A24,4
D,2018-12-11T15:50:00,American Airlines,5961,B16,4
D,2018-12-11T15:52:00,United Airlines,2000,8,2
D,2018-12-11T15:55:00,American Airlines,420,A5,4
D,2018-12-11T15:55:00,Delta Air Lines,2326,15,3
D,2018-12-11T16:00:00,Southwest Airlines,377,C6,4
D,2018-12-11T16:00:00,United Airlines,2362,5,2
D,2018-12-11T16:00:00,Southwest Airlines,1940,C11,4
D,2018-12-11T16:00:00,Southwest Airlines,2226,D3,4
D,2018-12-11T16:00:00,Southwest Airlines,24,C17,4
D,2018-12-11T16:07:00,American Airlines,2319,A12,4
D,2018-12-11T16:10:00,Southwest Airlines,1965,D8,4
D,2018-12-11T16:15:00,American Airlines,1632,A26,4
D,2018-12-11T16:15:00,American Airlines,5746,B9,4
D,2018-12-11T16:15:00,Southwest Airlines,2400,C1,4
D,2018-12-11T16:18:00,American Airlines,478,B28,4
D,2018-12-11T16:20:00,American Airlines,2988,B1,4
D,2018-12-11T16:20:00,Southwest Airlines,925,C14,4
D,2018-12-11T16:25:00,American Airlines,891,A18,4
D,2018-12-11T16:26:00,American Airlines,3069,A1,4
D,2018-12-11T16:27:00,American Airlines,5849,B19,4
D,2018-12-11T16:30:00,American Airlines,2763,B6,4
D,2018-12-11T16:30:00,Southwest Airlines,1952,C3,4
D,2018-12-11T16:30:00,Southwest Airlines,2110,C13,4
D,2018-12-11T16:30:00,Southwest Airlines,1679,C16,4
D,2018-12-11T16:31:00,American Airlines,155,A4,4
D,2018-12-11T16:35:00,Alaska Airlines,631,10,2
D,2018-12-11T16:44:00,American Airlines,1388,B4,4
D,2018-12-11T16:45:00,Southwest Airlines,2086,D5,4
D,2018-12-11T16:50:00,Delta Air Lines,678,19,3
D,2018-12-11T17:00:00,American Airlines,5749,B24A,4
D,2018-12-11T17:00:00,Southwest Airlines,798,C9,4
D,2018-12-11T17:00:00,Southwest Airlines,2257,C17,4
D,2018-12-11T17:05:00,American Airlines,889,B26,4
D,2018-12-11T17:05:00,Southwest Airlines,2164,C8,4
D,2018-12-11T17:05:00,Southwest Airlines,1600,D1,4
D,2018-12-11T17:10:00,Southwest Airlines,1437,D7,4
D,2018-12-11T17:10:00,Southwest Airlines,1861,C11,4
A,2018-12-11T17:15:00,American Airlines,1372,B4,4
D,2018-12-11T17:15:00,United Airlines,2355,6B,2
A,2018-12-11T17:18:00,United Airlines,2249,6A,2
A,2018-12-11T17:19:00,American Airlines,5993,B19,4
A,2018-12-11T17:20:00,American Airlines,3068,B21,4
D,2018-12-11T17:20:00,Southwest Airlines,434,D6,4
D,2018-12-11T17:20:00,Southwest Airlines,2208,C17,4
A,2018-12-11T17:21:00,American Airlines,439,B28,4
A,2018-12-11T17:25:00,Southwest Airlines,2215,D1,4
A,2018-12-11T17:25:00,Southwest Airlines,1960,C1,4
A,2018-12-11T17:25:00,Southwest Airlines,846,C13,4
A,2018-12-11T17:25:00,Southwest Airlines,452,D8,4
D,2018-12-11T17:25:00,American Airlines,887,B12,4
A,2018-12-11T17:29:00,Delta Air Lines,5739,19,3
A,2018-12-11T17:34:00,WestJet,1516,B23,4
A,2018-12-11T17:35:00,Southwest Airlines,679,D5,4
D,2018-12-11T17:40:00,Southwest Airlines,513,D3,4
A,2018-12-11T17:41:00,American Airlines,1963,A4,4
D,2018-12-11T17:43:00,Delta Air Lines,899,16,3
A,2018-12-11T17:45:00,Southwest Airlines,173,C16,4
A,2018-12-11T17:45:00,Southwest Airlines,1442,C8,4
D,2018-12-11T17:45:00,American Airlines,839,A27,4
D,2018-12-11T17:45:00,American Airlines,3055,B1A,4
D,2018-12-11T17:45:00,American Airlines,5846,B2,4
D,2018-12-11T17:45:00,Southwest Airlines,2105,C6,4
A,2018-12-11T17:46:00,Spirit Airlines,1167,2,2
D,2018-12-11T17:48:00,American Airlines,5806,B22,4
D,2018-12-11T17:49:00,Delta Air Lines,5745,15,3
D,2018-12-11T17:50:00,American Airlines,699,A6,4
D,2018-12-11T17:50:00,American Airlines,5791,B17,4
D,2018-12-11T17:52:00,American Airlines,5887,B3,4
D,2018-12-11T17:54:00,American Airlines,5762,B9,4
A,2018-12-11T17:55:00,Southwest Airlines,1592,D7,4
A,2018-12-11T17:55:00,Southwest Airlines,2230,C7,4
D,2018-12-11T17:55:00,American Airlines,1744,A19,4
D,2018-12-11T17:55:00,American Airlines,5837,B20,4
D,2018-12-11T17:57:00,American Airlines,2955,B9,4
D,2018-12-11T17:58:00,American Airlines,418,A8,4
D,2018-12-11T17:58:00,American Airlines,5832,B18,4
D,2018-12-11T17:59:00,American Airlines,536,A7,4
D,2018-12-11T17:59:00,Delta Air Lines,5739,19,3
A,2018-12-11T18:00:00,Southwest Airlines,739,C7,4
D,2018-12-11T18:00:00,American Airlines,806,A12,4
D,2018-12-11T18:00:00,American Airlines,1737,A21,4
D,2018-12-11T18:00:00,American Airlines,2982,B1,4
D,2018-12-11T18:00:00,Southwest Airlines,704,C3,4
D,2018-12-11T18:00:00,Southwest Airlines,846,D8,4
D,2018-12-11T18:00:00,Southwest Airlines,1933,C19,4
D,2018-12-11T18:00:00,Southwest Airlines,2195,C13,4
D,2018-12-11T18:02:00,American Airlines,578,A13,4
A,2018-12-11T18:05:00,American Airlines,1561,A9,4
A,2018-12-11T18:05:00,Southwest Airlines,2222,D6,4
D,2018-12-11T18:05:00,American Airlines,1289,A5,4
D,2018-12-11T18:05:00,American Airlines,5794,B19,4
D,2018-12-11T18:05:00,Southwest Airlines,453,C14,4
D,2018-12-11T18:05:00,Southwest Airlines,2215,D1,4
D,2018-12-11T18:05:00,Southwest Airlines,1960,C1,4
A,2018-12-11T18:07:00,United Airlines,5512,3,2
D,2018-12-11T18:08:00,American Airlines,3131,B15B,4
D,2018-12-11T18:08:00,United Airlines,2352,8,2
A,2018-12-11T18:10:00,Southwest Airlines,325,D2,4
D,2018-12-11T18:10:00,American Airlines,650,A26,4
D,2018-12-11T18:10:00,American Airlines,1812,B28,4
D,2018-12-11T18:10:00,American Airlines,3063,A1,4
D,2018-12-11T18:10:00,Southwest Airlines,680,D5,4
A,2018-12-11T18:11:00,American Airlines,2447,B27,4
D,2018-12-11T18:11:00,American Airlines,952,A2,4
D,2018-12-11T18:12:00,American Airlines,2664,A17,4
D,2018-12-11T18:15:00,American Airlines,480,A24,4
D,2018-12-11T18:15:00,American Airlines,2976,B21,4
D,2018-12-11T18:17:00,American Airlines,2466,B4,4
A,2018-12-11T18:20:00,Southwest Airlines,2431,C6,4
A,2018-12-11T18:20:00,Southwest Airlines,1580,D8,4
A,2018-12-11T18:20:00,Southwest Airlines,815,C17,4
D,2018-12-11T18:20:00,American Airlines,686,A18,4
D,2018-12-11T18:20:00,Southwest Airlines,173,C16,4
A,2018-12-11T18:23:00,American Airlines,537,B26,4
A,2018-12-11T18:24:00,American Airlines,637,A8,4
D,2018-12-11T18:25:00,WestJet,1517,B23,4
D,2018-12-11T18:25:00,Southwest Airlines,1444,C8,4
A,2018-12-11T18:30:00,Southwest Airlines,581,C13,4
A,2018-12-11T18:30:00,Southwest Airlines,2091,C9,4
A,2018-12-11T18:30:00,Southwest Airlines,1065,D3,4
A,2018-12-11T18:33:00,American Airlines,500,A6,4
A,2018-12-11T18:35:00,British Airways,289,B25,4
A,2018-12-11T18:35:00,Southwest Airlines,1220,C19,4
A,2018-12-11T18:35:00,Southwest Airlines,1360,C3,4
D,2018-12-11T18:35:00,Southwest Airlines,1592,D7,4
A,2018-12-11T18:36:00,Alaska Airlines,2106,11,2
A,2018-12-11T18:38:00,United Airlines,1603,5,2
D,2018-12-11T18:40:00,American Airlines,425,B14,4
D,2018-12-11T18:43:00,United Airlines,5389,3,2
A,2018-12-11T18:44:00,American Airlines,1844,A11,4
A,2018-12-11T18:45:00,American Airlines,3069,B3,4
A,2018-12-11T18:45:00,American Airlines,2063,B10,4
A,2018-12-11T18:45:00,Southwest Airlines,1975,C11,4
A,2018-12-11T18:45:00,Southwest Airlines,1936,D3,4
D,2018-12-11T18:45:00,Southwest Airlines,2230,C1,4
A,2018-12-11T18:47:00,American Airlines,2988,B9,4
A,2018-12-11T18:47:00,Delta Air Lines,1469,23,3
D,2018-12-11T18:50:00,Southwest Airlines,325,D2,4
A,2018-12-11T18:51:00,American Airlines,5729,A1,4
A,2018-12-11T18:52:00,American Airlines,1436,A5,4
A,2018-12-11T18:54:00,American Airlines,648,A21,4
A,2018-12-11T18:54:00,American Airlines,5912,B1A,4
D,2018-12-11T18:55:00,Southwest Airlines,739,C7,4
A,2018-12-11T18:56:00,American Airlines,470,B8,4
A,2018-12-11T18:56:00,Delta Air Lines,5718,19,3
A,2018-12-11T18:57:00,American Airlines,5961,B20,4
A,2018-12-11T18:58:00,American Airlines,1514,A12,4
A,2018-12-11T18:58:00,American Airlines,645,A27,4
A,2018-12-11T18:59:00,American Airlines,5956,B1,4
A,2018-12-11T18:59:00,American Airlines,5896,B18,4
D,2018-12-11T19:00:00,Spirit Airlines,1168,2,2
A,2018-12-11T19:02:00,American Airlines,5839,B22,4
A,2018-12-11T19:03:00,American Airlines,2444,A29,4
A,2018-12-11T19:04:00,American Airlines,5785,B2,4
A,2018-12-11T19:04:00,American Airlines,899,A18,4
A,2018-12-11T19:05:00,Southwest Airlines,1430,C16,4
A,2018-12-11T19:05:00,Southwest Airlines,803,D5,4
D,2018-12-11T19:05:00,Southwest Airlines,1580,D8,4
D,2018-12-11T19:05:00,Southwest Airlines,2222,D6,4
A,2018-12-11T19:06:00,American Airlines,1083,A24,4
A,2018-12-11T19:07:00,American Airlines,778,A13,4
A,2018-12-11T19:09:00,American Airlines,542,B4,4
A,2018-12-11T19:10:00,Delta Air Lines,890,18,3
A,2018-12-11T19:10:00,American Airlines,5972,B9,4
D,2018-12-11T19:10:00,Southwest Airlines,581,C13,4
A,2018-12-11T19:15:00,Southwest Airlines,1914,C2,4
A,2018-12-11T19:15:00,Southwest Airlines,282,C1,4
D,2018-12-11T19:15:00,Southwest Airlines,1921,D3,4
A,2018-12-11T19:16:00,Alaska Airlines,646,10,2
A,2018-12-11T19:20:00,Southwest Airlines,1835,C17,4
D,2018-12-11T19:20:00,Southwest Airlines,2091,C9,4
D,2018-12-11T19:20:00,Southwest Airlines,815,C17,4
D,2018-12-11T19:25:00,Alaska Airlines,2105,11,2
D,2018-12-11T19:25:00,Southwest Airlines,2065,C6,4
D,2018-12-11T19:25:00,Southwest Airlines,1360,C3,4
A,2018-12-11T19:26:00,American Airlines,515,B28,4
A,2018-12-11T19:30:00,Southwest Airlines,2421,D2,4
A,2018-12-11T19:30:00,Southwest Airlines,2326,C13,4
A,2018-12-11T19:30:00,Southwest Airlines,1596,C8,4
A,2018-12-11T19:30:00,Southwest Airlines,876,D7,4
D,2018-12-11T19:30:00,Delta Air Lines,5804,19,3
D,2018-12-11T19:30:00,Southwest Airlines,1220,C19,4
D,2018-12-11T19:30:00,Southwest Airlines,1975,C11,4
D,2018-12-11T19:35:00,Southwest Airlines,1937,D3,4
A,2018-12-11T19:40:00,Southwest Airlines,1781,D8,4
A,2018-12-11T19:40:00,Southwest Airlines,741,D4,4
D,2018-12-11T19:40:00,American Airlines,5833,B20,4
D,2018-12-11T19:40:00,Southwest Airlines,1430,C16,4
D,2018-12-11T19:41:00,American Airlines,3157,B9,4
D,2018-12-11T19:42:00,American Airlines,5713,B1A,4
A,2018-12-11T19:45:00,Southwest Airlines,959,C6,4
A,2018-12-11T19:45:00,Southwest Airlines,390,C11,4
D,2018-12-11T19:45:00,American Airlines,5868,B18,4
D,2018-12-11T19:49:00,American Airlines,5737,B1,4
D,2018-12-11T19:49:00,Delta Air Lines,890,18,3
D,2018-12-11T19:50:00,American Airlines,1951,A21,4
D,2018-12-11T19:51:00,American Airlines,3060,B3,4
D,2018-12-11T19:52:00,American Airlines,5718,B2,4
D,2018-12-11T19:53:00,American Airlines,5897,A1,4
A,2018-12-11T19:55:00,Southwest Airlines,1816,D1,4
D,2018-12-11T19:55:00,American Airlines,630,A27,4
D,2018-12-11T19:55:00,American Airlines,5799,B16,4
D,2018-12-11T19:57:00,American Airlines,623,A23,4
A,2018-12-11T20:00:00,Southwest Airlines,1660,C19,4
A,2018-12-11T20:00:00,Southwest Airlines,2107,C9,4
A,2018-12-11T20:00:00,Southwest Airlines,1373,D6,4
A,2018-12-11T20:00:00,Southwest Airlines,2384,C1,4
D,2018-12-11T20:00:00,American Airlines,568,B26,4
D,2018-12-11T20:00:00,Southwest Airlines,357,D6,4
D,2018-12-11T20:00:00,Southwest Airlines,282,C7,4
A,2018-12-11T20:03:00,American Airlines,1969,A19,4
A,2018-12-11T20:03:00,WestJet,1464,B23,4
D,2018-12-11T20:05:00,Southwest Airlines,2421,D2,4
D,2018-12-11T20:05:00,Southwest Airlines,1596,C8,4
D,2018-12-11T20:05:00,Southwest Airlines,803,D5,4
A,2018-12-11T20:07:00,United Airlines,5996,7,2
A,2018-12-11T20:10:00,Southwest Airlines,1613,C16,4
D,2018-12-11T20:10:00,American Airlines,1295,A24,4
A,2018-12-11T20:13:00,American Airlines,5795,B17,4
D,2018-12-11T20:20:00,Southwest Airlines,741,D4,4
D,2018-12-11T20:20:00,Southwest Airlines,876,D7,4
A,2018-12-11T20:25:00,Southwest Airlines,1821,C13,4
A,2018-12-11T20:29:00,American Airlines,414,A21,4
A,2018-12-11T20:29:00,United Airlines,1115,6B,2
D,2018-12-11T20:30:00,Southwest Airlines,2168,D8,4
D,2018-12-11T20:35:00,Southwest Airlines,390,C11,4
A,2018-12-11T20:40:00,American Airlines,556,A23,4
A,2018-12-11T20:40:00,Southwest Airlines,1529,C18,4
A,2018-12-11T20:40:00,Southwest Airlines,2293,C8,4
D,2018-12-11T20:40:00,Southwest Airlines,647,C1,4
D,2018-12-11T20:40:00,Southwest Airlines,959,C6,4
A,2018-12-11T20:45:00,Southwest Airlines,871,C3,4
D,2018-12-11T20:45:00,British Airways,288,B25,4
D,2018-12-11T20:45:00,United Airlines,5461,7,2
A,2018-12-11T20:46:00,United Airlines,267,8,2
A,2018-12-11T20:50:00,Southwest Airlines,686,C9,4
A,2018-12-11T20:50:00,Southwest Airlines,2126,D2,4
A,2018-12-11T20:53:00,Delta Air Lines,1516,15,3
D,2018-12-11T20:55:00,WestJet,1465,B23,4
A,2018-12-11T20:55:00,Southwest Airlines,2422,C4,4
A,2018-12-11T20:55:00,Southwest Airlines,2545,D5,4
A,2018-12-11T20:55:00,Southwest Airlines,1188,D3,4
A,2018-12-11T20:59:00,Delta Air Lines,2887,16,3
A,2018-12-11T21:00:00,Southwest Airlines,897,C6,4
