arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-02-01T12:10:00,Southwest Airlines,2075,C17,4
D,2019-02-01T12:15:00,Southwest Airlines,873,C1,4
D,2019-02-01T12:15:00,Southwest Airlines,244,C19,4
D,2019-02-01T12:15:00,Southwest Airlines,2247,C16,4
A,2019-02-01T12:18:00,Air Canada,1837,B27,4
D,2019-02-01T12:24:00,Delta Air Lines,1622,F7,3
D,2019-02-01T12:25:00,American Airlines,2184,A4,4
D,2019-02-01T12:30:00,American Airlines,1885,A3,4
D,2019-02-01T12:30:00,Southwest Airlines,1827,D6,4
A,2019-02-01T12:33:00,WestJet,1198,B27,4
D,2019-02-01T12:35:00,American Airlines,692,B25,4
D,2019-02-01T12:35:00,Air Canada,1891,B26,4
D,2019-02-01T12:35:00,Alaska Airlines,685,10,2
D,2019-02-01T12:37:00,United Airlines,523,3,2
A,2019-02-01T12:37:00,Spirit Airlines,345,2,2
D,2019-02-01T12:45:00,Southwest Airlines,658,C3,4
D,2019-02-01T12:47:00,Delta Air Lines,968,F6,3
D,2019-02-01T12:50:00,Southwest Airlines,2088,C11,4
D,2019-02-01T12:50:00,Southwest Airlines,405,C16,4
D,2019-02-01T12:50:00,Southwest Airlines,2213,D5,4
D,2019-02-01T12:55:00,Alaska Airlines,659,11,2
A,2019-02-01T12:59:00,WestJet,1402,B23,4
D,2019-02-01T00:30:00,Air Canada,1834,B27,4
D,2019-02-01T07:10:00,Frontier Airlines,1074,F1,3
D,2019-02-01T08:00:00,WestJet,1499,B23,4
D,2019-02-01T08:20:00,Air Canada,1055,B15C,4
D,2019-02-01T00:47:00,Delta Air Lines,988,F5,3
A,2019-02-01T00:50:00,Southwest Airlines,284,C1,4
D,2019-02-01T06:08:00,Delta Air Lines,5751,F6,3
D,2019-02-01T07:00:00,Delta Air Lines,2634,F8,3
D,2019-02-01T07:00:00,Sun Country Airlines,600,F2,3
D,2019-02-01T07:20:00,Delta Air Lines,5840,F5,3
D,2019-02-01T08:00:00,Delta Air Lines,1186,F6,3
D,2019-02-01T00:35:00,Delta Air Lines,1477,F7,3
D,2019-02-01T07:00:00,Delta Air Lines,1487,F3,3
D,2019-02-01T07:00:00,Delta Air Lines,2664,F7,3
D,2019-02-01T07:30:00,Delta Air Lines,973,F4,3
D,2019-02-01T08:00:00,Hawaiian Airlines,35,F10,3
D,2019-02-01T08:15:00,Delta Air Lines,5733,F7,3
D,2019-02-01T08:30:00,Delta Air Lines,2974,F8,3
D,2019-02-01T22:50:00,American Airlines,2588,A25,4
A,2019-02-01T22:50:00,American Airlines,289,B4,4
A,2019-02-01T22:50:00,Alaska Airlines,640,11,2
A,2019-02-01T22:50:00,Southwest Airlines,1144,C18,4
D,2019-02-01T22:53:00,American Airlines,3263,B22,4
D,2019-02-01T22:55:00,American Airlines,5774,A1,4
A,2019-02-01T22:55:00,Southwest Airlines,546,D8,4
D,2019-02-01T22:59:00,American Airlines,2985,B16,4
A,2019-02-01T23:00:00,American Airlines,412,A22,4
A,2019-02-01T23:05:00,Alaska Airlines,2131,10,2
A,2019-02-01T23:09:00,JetBlue Airways,135,F3,3
A,2019-02-01T23:13:00,American Airlines,463,A5,4
A,2019-02-01T23:13:00,Air Canada,1835,B28,4
A,2019-02-01T23:14:00,United Airlines,230,7,2
A,2019-02-01T23:15:00,Frontier Airlines,1075,F1,3
A,2019-02-01T23:17:00,American Airlines,2097,A18,4
A,2019-02-01T23:20:00,Southwest Airlines,1426,C11,4
D,2019-02-01T23:25:00,American Airlines,585,A10,4
A,2019-02-01T23:25:00,Delta Air Lines,1440,F10,3
A,2019-02-01T23:25:00,Southwest Airlines,2134,C17,4
A,2019-02-01T23:27:00,United Airlines,1741,2,2
D,2019-02-01T23:30:00,American Airlines,1658,A30,4
A,2019-02-01T23:30:00,Southwest Airlines,280,D3,4
A,2019-02-01T23:30:00,Southwest Airlines,1870,D4,4
A,2019-02-01T23:40:00,American Airlines,3258,A1,4
A,2019-02-01T23:41:00,Delta Air Lines,2656,F6,3
A,2019-02-01T23:45:00,Southwest Airlines,1433,C3,4
A,2019-02-01T23:50:00,Southwest Airlines,950,C7,4
D,2019-02-01T23:55:00,Delta Air Lines,434,F9,3
D,2019-02-01T23:59:00,American Airlines,640,A26,4
D,2019-02-01T23:59:00,JetBlue Airways,602,F3,3
A,2019-02-01T23:59:00,Alaska Airlines,632,10,2
D,2019-02-02T00:30:00,Air Canada,1834,B28,4
D,2019-02-02T07:10:00,Frontier Airlines,1159,F2,3
D,2019-02-02T08:00:00,WestJet,1499,B23,4
D,2019-02-02T08:20:00,Air Canada,1055,B27,4
A,2019-02-01T18:20:00,Sun Country Airlines,687,F3,3
A,2019-02-01T10:33:00,Delta Air Lines,1592,DX,3
A,2019-02-01T13:40:00,Delta Air Lines,1510,DX,3
A,2019-02-01T13:57:00,Delta Air Lines,971,DX,3
D,2019-02-01T18:15:00,Delta Air Lines,776,DX,3
A,2019-02-01T20:36:00,Delta Air Lines,964,DX,3
D,2019-02-02T00:35:00,Delta Air Lines,1477,F10,3
D,2019-02-02T07:00:00,Delta Air Lines,2664,F7,3
D,2019-02-02T07:00:00,Delta Air Lines,1487,F4,3
D,2019-02-02T07:00:00,Delta Air Lines,2634,F8,3
D,2019-02-02T07:20:00,Delta Air Lines,5840,F5,3
D,2019-02-02T08:00:00,Hawaiian Airlines,35,F10,3
D,2019-02-02T08:00:00,Delta Air Lines,1186,F4,3
D,2019-02-02T08:15:00,Delta Air Lines,5733,F7,3
D,2019-02-02T08:30:00,Delta Air Lines,2974,F8,3
D,2019-02-02T09:00:00,Delta Air Lines,856,DX,3
