arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2018-08-02T07:45:00,Southwest Airlines,1463,C6,4
D,2018-08-02T07:45:00,American Airlines,5867,B21,4
D,2018-08-02T07:45:00,Southwest Airlines,2457,C19,4
D,2018-08-02T07:45:00,Southwest Airlines,2533,C4,4
A,2018-08-02T07:45:00,American Airlines,5777,B20,4
D,2018-08-02T07:47:00,American Airlines,486,A14,4
A,2018-08-02T07:49:00,American Airlines,625,B13,4
A,2018-08-02T07:49:00,American Airlines,765,B10,4
D,2018-08-02T07:50:00,Southwest Airlines,504,C11,4
D,2018-08-02T07:50:00,American Airlines,711,B13,4
D,2018-08-02T07:50:00,United Airlines,656,6B,2
D,2018-08-02T07:50:00,Southwest Airlines,2436,C2,4
A,2018-08-02T07:50:00,American Airlines,675,A24,4
A,2018-08-02T07:50:00,American Airlines,5721,B18,4
A,2018-08-02T07:52:00,American Airlines,3251,B22,4
A,2018-08-02T07:52:00,American Airlines,2974,B15B,4
A,2018-08-02T07:54:00,American Airlines,459,A11,4
A,2018-08-02T07:54:00,American Airlines,5994,B15A,4
A,2018-08-02T07:55:00,American Airlines,5813,B19,4
A,2018-08-02T07:56:00,American Airlines,1867,A21,4
A,2018-08-02T07:57:00,American Airlines,516,A8,4
A,2018-08-02T07:57:00,American Airlines,3103,B1,4
A,2018-08-02T07:58:00,American Airlines,2042,A13,4
A,2018-08-02T07:59:00,American Airlines,3132,B1A,4
D,2018-08-02T08:00:00,Southwest Airlines,448,C3,4
A,2018-08-01T08:59:00,American Airlines,1040,A5,4
A,2018-08-01T08:59:00,American Airlines,1404,B8,4
D,2018-08-01T09:00:00,American Airlines,5824,B18,4
A,2018-08-01T09:01:00,American Airlines,447,A11,4
D,2018-08-01T09:02:00,Delta Air Lines,1514,18,3
A,2018-08-01T09:02:00,American Airlines,1795,B9,4
A,2018-08-01T09:02:00,American Airlines,2574,A2,4
D,2018-08-01T09:03:00,American Airlines,2339,A5,4
D,2018-08-01T09:05:00,Southwest Airlines,41,D4,4
D,2018-08-01T09:05:00,Southwest Airlines,1951,D3,4
D,2018-08-01T09:05:00,American Airlines,1569,B11,4
A,2018-08-01T09:05:00,Southwest Airlines,342,C16,4
A,2018-08-01T09:05:00,American Airlines,499,A29,4
A,2018-08-01T09:05:00,Southwest Airlines,2052,D4,4
D,2018-08-01T09:06:00,United Airlines,1638,3,2
A,2018-08-01T09:06:00,American Airlines,1634,B13,4
A,2018-08-01T09:06:00,American Airlines,572,A12,4
D,2018-08-01T09:07:00,American Airlines,601,A7,4
D,2018-08-01T09:07:00,United Airlines,248,7,2
A,2018-08-01T09:07:00,American Airlines,455,A10,4
D,2018-08-01T09:08:00,American Airlines,5914,B5,4
A,2018-08-01T09:08:00,American Airlines,524,A18,4
A,2018-08-01T09:08:00,American Airlines,5991,B21,4
D,2018-08-01T09:10:00,Southwest Airlines,363,D1,4
A,2018-08-01T09:10:00,American Airlines,1958,B10,4
A,2018-08-01T09:10:00,Southwest Airlines,2513,D8,4
A,2018-08-01T09:10:00,Southwest Airlines,2173,D7,4
A,2018-08-01T09:11:00,American Airlines,1352,A26,4
A,2018-08-01T09:11:00,American Airlines,5744,B19,4
A,2018-08-01T09:12:00,American Airlines,1678,A23,4
A,2018-08-01T09:12:00,American Airlines,2081,A7,4
A,2018-08-01T09:13:00,American Airlines,3175,B22,4
A,2018-08-01T09:14:00,Delta Air Lines,605,16,3
A,2018-08-01T09:14:00,Delta Air Lines,2877,DX,3
D,2018-08-01T09:15:00,American Airlines,435,A4,4
D,2018-08-01T09:15:00,American Airlines,2100,B6,4
A,2018-08-01T09:15:00,American Airlines,464,A8,4
A,2018-08-01T09:15:00,American Airlines,5889,B18,4
A,2018-08-01T09:15:00,Southwest Airlines,2362,C1,4
A,2018-08-01T09:15:00,Southwest Airlines,2145,C7,4
A,2018-08-01T09:15:00,Southwest Airlines,1808,C6,4
A,2018-08-01T09:16:00,American Airlines,5805,B2,4
A,2018-08-01T09:18:00,American Airlines,5717,B16,4
A,2018-08-01T09:19:00,American Airlines,442,B14,4
A,2018-08-01T09:19:00,American Airlines,5758,B3,4
A,2018-08-01T09:19:00,Delta Air Lines,1546,17,3
A,2018-08-01T09:20:00,American Airlines,5869,CX,4
A,2018-08-01T09:20:00,Southwest Airlines,2399,D2,4
A,2018-08-01T09:20:00,Southwest Airlines,1561,C13,4
A,2018-08-01T09:20:00,Southwest Airlines,2448,C17,4
A,2018-08-01T09:20:00,Southwest Airlines,1841,C3,4
A,2018-08-01T09:21:00,American Airlines,1487,A25,4
A,2018-08-01T09:22:00,American Airlines,520,A3,4
A,2018-08-01T09:24:00,American Airlines,5934,A1,4
D,2018-08-01T09:25:00,Southwest Airlines,1902,D5,4
D,2018-08-01T09:25:00,Southwest Airlines,2203,C19,4
D,2018-08-01T09:40:00,Frontier Airlines,1188,20,3
D,2018-08-01T09:42:00,United Airlines,604,5,2
A,2018-08-01T09:46:00,Frontier Airlines,1185,20,3
A,2018-08-01T09:48:00,Delta Air Lines,1921,19,3
