arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2019-07-01T07:35:00,Southwest Airlines,854,C8,4
D,2019-07-01T07:35:00,United Airlines,656,6A,2
A,2019-07-01T07:35:00,American Airlines,5777,B12,4
D,2019-07-01T07:38:00,American Airlines,5988,B18,4
A,2019-07-01T07:38:00,American Airlines,674,B9,4
D,2019-07-01T07:39:00,American Airlines,1765,A5,4
D,2019-07-01T07:40:00,American Airlines,438,A20,4
D,2019-07-01T07:41:00,American Airlines,5759,B5,4
D,2019-07-01T07:45:00,Southwest Airlines,2479,D3,4
A,2019-07-01T07:45:00,American Airlines,1887,A24,4
A,2019-07-01T07:45:00,American Airlines,1808,A8,4
A,2019-07-01T07:46:00,American Airlines,1065,A6,4
D,2019-07-01T07:47:00,American Airlines,486,A10,4
A,2019-07-01T07:47:00,American Airlines,540,A8,4
A,2019-07-01T07:49:00,American Airlines,625,B7,4
D,2019-07-01T07:50:00,Southwest Airlines,4023,C14,4
D,2019-07-01T07:50:00,American Airlines,711,A25,4
A,2019-07-01T07:50:00,American Airlines,664,B14,4
A,2019-07-01T07:50:00,American Airlines,1867,A3,4
A,2019-07-01T07:52:00,American Airlines,459,A9,4
A,2019-07-01T07:56:00,American Airlines,767,A27,4
A,2019-07-01T07:56:00,American Airlines,3103,B15B,4
D,2019-07-01T07:58:00,Frontier Airlines,1730,F1,3
A,2019-07-01T07:58:00,American Airlines,3270,B17,4
D,2019-07-01T08:00:00,Southwest Airlines,6578,D6,4
A,2019-07-01T08:00:00,Southwest Airlines,380,C2,4
A,2019-07-01T08:00:00,American Airlines,675,A26,4
D,2019-07-01T08:01:00,American Airlines,2827,A21,4
A,2019-07-01T08:02:00,American Airlines,2042,A27,4
A,2019-07-01T08:02:00,American Airlines,2974,B16,4
A,2019-07-01T08:05:00,Southwest Airlines,2232,C4,4
A,2019-07-01T08:05:00,American Airlines,5721,B22,4
A,2019-07-01T08:05:00,American Airlines,5930,B18,4
A,2019-07-01T08:05:00,American Airlines,1376,B8,4
A,2019-07-01T08:05:00,American Airlines,3038,B5,4
A,2019-07-01T08:07:00,American Airlines,3268,B21,4
D,2019-07-01T08:10:00,Southwest Airlines,2304,C9,4
D,2019-07-01T08:10:00,American Airlines,3196,A1,4
D,2019-07-01T08:10:00,Hawaiian Airlines,35,DX,3
A,2019-07-01T08:10:00,American Airlines,761,A25,4
A,2019-07-01T08:10:00,American Airlines,442,A21,4
A,2019-07-01T08:14:00,American Airlines,201,B8,4
A,2019-07-01T08:14:00,United Airlines,248,5,2
A,2019-07-01T08:15:00,Southwest Airlines,1425,C3,4
A,2019-07-01T08:15:00,American Airlines,5813,B26,4
A,2019-07-01T08:25:00,Southwest Airlines,297,D2,4
A,2019-07-01T08:27:00,American Airlines,1404,A25,4
A,2019-07-01T08:27:00,American Airlines,5835,B3,4
D,2019-07-01T08:30:00,United Airlines,1638,3,2
A,2019-07-01T08:30:00,Alaska Airlines,636,11,2
D,2019-07-01T08:35:00,American Airlines,482,B9,4
D,2019-07-01T08:35:00,American Airlines,1696,B6,4
D,2019-07-01T08:39:00,American Airlines,682,A23,4
D,2019-07-01T08:40:00,American Airlines,558,A19,4
D,2019-07-01T08:40:00,American Airlines,685,A22,4
D,2019-07-01T08:40:00,American Airlines,1492,A8,4
D,2019-07-01T08:40:00,American Airlines,1959,B10,4
D,2019-07-01T08:40:00,American Airlines,5878,B12,4
D,2019-07-01T08:41:00,American Airlines,612,A9,4
D,2019-07-01T08:41:00,American Airlines,5797,B2,4
D,2019-07-01T08:42:00,American Airlines,1383,A4,4
D,2019-07-01T08:42:00,American Airlines,2978,B19,4
D,2019-07-01T08:43:00,American Airlines,532,A7,4
D,2019-07-01T08:44:00,American Airlines,1580,B7,4
D,2019-07-01T08:44:00,American Airlines,1831,A11,4
D,2019-07-01T08:45:00,Southwest Airlines,2368,C4,4
A,2019-07-01T08:45:00,Southwest Airlines,1593,D4,4
D,2019-07-01T08:45:00,American Airlines,2983,B16,4
D,2019-07-01T08:45:00,American Airlines,3041,B15A,4
D,2019-07-01T08:47:00,American Airlines,554,A8,4
D,2019-07-01T08:48:00,American Airlines,500,A17,4
D,2019-07-01T08:48:00,American Airlines,5966,B22,4
D,2019-07-01T08:50:00,American Airlines,1887,B4,4
D,2019-07-01T08:50:00,American Airlines,619,A14,4
D,2019-07-01T08:50:00,American Airlines,2100,A10,4
A,2019-07-01T08:50:00,Southwest Airlines,5885,C17,4
A,2019-07-01T08:52:00,American Airlines,447,A19,4
D,2019-07-01T08:53:00,American Airlines,613,A2,4
D,2019-07-01T08:53:00,American Airlines,1968,A3,4
D,2019-07-01T08:53:00,American Airlines,3193,B5,4
D,2019-07-01T08:54:00,American Airlines,2994,B17,4
A,2019-07-01T08:54:00,American Airlines,1983,A13,4
A,2019-07-01T08:55:00,Southwest Airlines,154,C14,4
A,2019-07-01T08:55:00,Southwest Airlines,504,C11,4
D,2019-07-01T08:55:00,American Airlines,515,A24,4
D,2019-07-01T08:55:00,American Airlines,5782,B18,4
D,2019-07-01T08:55:00,American Airlines,6004,B26,4
D,2019-07-01T08:58:00,American Airlines,739,A13,4
A,2019-07-01T08:59:00,American Airlines,464,A10,4
A,2019-07-01T08:59:00,American Airlines,1958,A17,4
A,2019-07-01T08:59:00,American Airlines,1040,A4,4
A,2019-07-01T08:59:00,American Airlines,2006,A20,4
D,2019-07-01T09:00:00,Southwest Airlines,2267,D1,4
A,2019-07-01T09:00:00,Southwest Airlines,1381,D5,4
D,2019-07-01T09:00:00,American Airlines,518,A21,4
A,2019-07-01T09:00:00,American Airlines,1795,B10,4
A,2019-07-01T09:01:00,American Airlines,1872,B9,4
A,2019-07-01T09:01:00,American Airlines,5934,B22,4
A,2019-07-01T09:02:00,American Airlines,2015,A6,4
A,2019-07-01T09:03:00,American Airlines,1672,A9,4
A,2019-07-01T09:03:00,American Airlines,1633,A14,4
D,2019-07-01T09:04:00,American Airlines,590,B8,4
A,2019-07-01T09:04:00,American Airlines,572,A2,4
A,2019-07-01T09:04:00,American Airlines,3195,B16,4
A,2019-07-01T09:04:00,American Airlines,5889,CX,4
A,2019-07-01T09:05:00,Southwest Airlines,577,D7,4
D,2019-07-01T09:05:00,American Airlines,1078,A27,4
D,2019-07-01T09:05:00,American Airlines,1569,A6,4
D,2019-07-01T09:05:00,American Airlines,2339,A25,4
A,2019-07-01T09:05:00,American Airlines,1678,A3,4
A,2019-07-01T09:05:00,American Airlines,1279,B4,4
A,2019-07-01T09:05:00,American Airlines,5717,B17,4
D,2019-07-01T09:06:00,United Airlines,248,5,2
A,2019-07-01T09:07:00,American Airlines,2260,A5,4
A,2019-07-01T09:09:00,American Airlines,2574,A27,4
A,2019-07-01T09:09:00,American Airlines,1474,A12,4
A,2019-07-01T09:09:00,Advanced Air,301,9,2
A,2019-07-01T09:10:00,Southwest Airlines,1149,D3,4
A,2019-07-01T09:10:00,American Airlines,1487,A22,4
A,2019-07-01T09:11:00,American Airlines,689,B7,4
A,2019-07-01T09:13:00,American Airlines,2026,A7,4
A,2019-07-01T09:14:00,American Airlines,499,A10,4
A,2019-07-01T09:15:00,Southwest Airlines,908,C2,4
A,2019-07-01T09:15:00,Southwest Airlines,2075,C19,4
A,2019-07-01T09:15:00,Southwest Airlines,2407,D8,4
A,2019-07-01T09:15:00,Delta Air Lines,5747,F7,3
A,2019-07-01T09:18:00,American Airlines,5758,B12,4
A,2019-07-01T09:19:00,American Airlines,520,A21,4
A,2019-07-01T09:20:00,Southwest Airlines,259,D6,4
A,2019-07-01T09:20:00,Southwest Airlines,590,C1,4
A,2019-07-01T09:20:00,American Airlines,1352,B6,4
D,2019-07-01T09:21:00,American Airlines,5914,B3,4
A,2019-07-01T09:22:00,Delta Air Lines,1546,F4,3
A,2019-07-01T09:24:00,American Airlines,5991,B5,4
D,2019-07-01T09:25:00,Alaska Airlines,425,11,2
A,2019-07-01T09:25:00,American Airlines,5805,B17,4
D,2019-07-01T09:30:00,American Airlines,531,B11,4
D,2019-07-01T09:30:00,American Airlines,3282,B21,4
A,2019-07-01T09:35:00,Southwest Airlines,2356,C7,4
A,2019-07-01T09:42:00,Advanced Air,200,9,2
A,2019-07-01T09:45:00,Southwest Airlines,2557,C6,4
D,2019-07-01T09:50:00,Southwest Airlines,2589,C19,4
A,2019-07-01T09:50:00,Southwest Airlines,460,C12,4
A,2019-07-01T09:50:00,Southwest Airlines,678,C9,4
A,2019-07-01T09:50:00,Southwest Airlines,1722,C13,4
D,2019-07-01T09:53:00,American Airlines,5915,B22,4
D,2019-07-01T09:55:00,American Airlines,452,A12,4
D,2019-07-01T09:55:00,American Airlines,524,A4,4
D,2019-07-01T09:55:00,American Airlines,695,B8,4
D,2019-07-01T09:55:00,American Airlines,1437,A6,4
D,2019-07-01T09:55:00,American Airlines,3158,B16,4
D,2019-07-01T09:55:00,American Airlines,5902,B19,4
A,2019-07-01T09:55:00,United Airlines,5411,3,2
D,2019-07-01T09:56:00,American Airlines,546,A6,4
D,2019-07-01T09:56:00,American Airlines,652,B10,4
D,2019-07-01T09:56:00,American Airlines,2722,B9,4
A,2019-07-01T09:56:00,Delta Air Lines,5743,F9,3
D,2019-07-01T09:57:00,American Airlines,5768,B19,4
A,2019-07-01T10:00:00,Southwest Airlines,1015,C3,4
D,2019-07-01T10:00:00,American Airlines,484,B13,4
D,2019-07-01T10:00:00,American Airlines,498,A19,4
D,2019-07-01T10:01:00,American Airlines,5736,A1,4
D,2019-07-01T10:03:00,American Airlines,1499,A14,4
D,2019-07-01T10:04:00,American Airlines,1969,B4,4
D,2019-07-01T10:04:00,American Airlines,5757,B12,4
A,2019-07-01T10:05:00,Southwest Airlines,275,D1,4
D,2019-07-01T10:05:00,American Airlines,663,A26,4
D,2019-07-01T10:06:00,American Airlines,493,B7,4
D,2019-07-01T10:06:00,American Airlines,777,A13,4
D,2019-07-01T10:10:00,Southwest Airlines,2294,C16,4
D,2019-07-01T10:10:00,Southwest Airlines,2407,D8,4
A,2019-07-01T10:10:00,Southwest Airlines,1573,D4,4
D,2019-07-01T10:10:00,American Airlines,5742,B5,4
D,2019-07-01T10:11:00,American Airlines,2671,A3,4
D,2019-07-01T10:12:00,American Airlines,865,A24,4
D,2019-07-01T10:13:00,American Airlines,760,A20,4
D,2019-07-01T10:14:00,American Airlines,534,B6,4
D,2019-07-01T10:14:00,American Airlines,636,A7,4
D,2019-07-01T10:15:00,Southwest Airlines,2356,C6,4
A,2019-07-01T10:15:00,Southwest Airlines,382,C4,4
A,2019-07-01T10:15:00,United Airlines,1895,5,2
A,2019-07-01T10:17:00,United Airlines,2273,7,2
D,2019-07-01T10:20:00,Southwest Airlines,2557,C7,4
A,2019-07-01T10:20:00,Southwest Airlines,1950,C11,4
A,2019-07-01T10:20:00,Southwest Airlines,2371,C8,4
D,2019-07-01T10:20:00,Delta Air Lines,5747,F9,3
D,2019-07-01T10:20:00,American Airlines,2819,A5,4
D,2019-07-01T10:20:00,Delta Air Lines,1546,F4,3
D,2019-07-01T10:21:00,American Airlines,455,A10,4
A,2019-07-01T10:23:00,Delta Air Lines,1874,F6,3
D,2019-07-01T10:25:00,American Airlines,684,B14,4
D,2019-07-01T10:26:00,American Airlines,629,A19,4
D,2019-07-01T10:26:00,American Airlines,1141,A25,4
D,2019-07-01T10:30:00,American Airlines,710,A22,4
A,2019-07-01T10:30:00,Delta Air Lines,2154,F8,3
D,2019-07-01T10:31:00,United Airlines,5435,3,2
D,2019-07-01T10:32:00,Delta Air Lines,5743,F7,3
A,2019-07-01T10:35:00,Southwest Airlines,1158,C17,4
A,2019-07-01T10:38:00,Delta Air Lines,1940,F10,3
A,2019-07-01T10:40:00,Alaska Airlines,680,10,2
A,2019-07-01T10:45:00,Southwest Airlines,1147,C14,4
A,2019-07-01T10:50:00,Southwest Airlines,909,D5,4
D,2019-07-01T10:55:00,American Airlines,1885,A18,4
A,2019-07-01T10:59:00,American Airlines,5759,B21,4
A,2019-07-01T11:00:00,Southwest Airlines,2413,C19,4
A,2019-07-01T11:02:00,American Airlines,690,A23,4
A,2019-07-01T11:03:00,American Airlines,1402,A17,4
A,2019-07-01T11:05:00,Southwest Airlines,1310,D3,4
A,2019-07-01T11:05:00,Southwest Airlines,1327,C2,4
D,2019-07-01T11:05:00,United Airlines,237,5,2
A,2019-07-01T11:06:00,American Airlines,2229,A19,4
A,2019-07-01T11:07:00,American Airlines,711,A26,4
D,2019-07-01T11:10:00,American Airlines,692,A30,4
A,2019-07-01T11:10:00,American Airlines,384,A3,4
A,2019-07-01T11:13:00,American Airlines,5988,B16,4
A,2019-07-01T11:13:00,American Airlines,474,A5,4
A,2019-07-01T11:15:00,Southwest Airlines,1543,C6,4
A,2019-07-01T11:15:00,Southwest Airlines,2362,C9,4
D,2019-07-01T11:15:00,American Airlines,432,A22,4
D,2019-07-01T11:15:00,United Airlines,1552,7,2
A,2019-07-01T11:15:00,American Airlines,1831,A8,4
A,2019-07-01T11:15:00,American Airlines,1729,A6,4
A,2019-07-01T11:16:00,American Airlines,438,A22,4
A,2019-07-01T11:17:00,American Airlines,1868,A18,4
A,2019-07-01T11:18:00,United Airlines,5987,3,2
A,2019-07-01T11:18:00,American Airlines,829,A4,4
A,2019-07-01T11:20:00,Southwest Airlines,2380,D6,4
A,2019-07-01T11:23:00,American Airlines,1465,B4,4
D,2019-07-01T11:25:00,Delta Air Lines,1874,F6,3
D,2019-07-01T11:28:00,Delta Air Lines,1940,F10,3
A,2019-07-01T11:28:00,American Airlines,2994,A1,4
A,2019-07-01T11:28:00,American Airlines,1798,B11,4
A,2019-07-01T11:29:00,American Airlines,445,A20,4
A,2019-07-01T11:34:00,American Airlines,486,A7,4
A,2019-07-01T11:35:00,Southwest Airlines,265,C1,4
D,2019-07-01T11:35:00,Alaska Airlines,423,10,2
A,2019-07-01T11:35:00,American Airlines,3120,B3,4
A,2019-07-01T11:36:00,American Airlines,2795,A11,4
A,2019-07-01T11:38:00,American Airlines,2105,A10,4
A,2019-07-01T11:39:00,Frontier Airlines,753,CX,3
D,2019-07-01T11:40:00,Southwest Airlines,2413,C19,4
A,2019-07-01T11:40:00,Southwest Airlines,402,C11,4
A,2019-07-01T11:40:00,Alaska Airlines,644,11,2
A,2019-07-01T11:41:00,American Airlines,5766,B19,4
A,2019-07-01T11:43:00,Delta Air Lines,1083,F4,3
A,2019-07-01T11:45:00,Southwest Airlines,6577,C7,4
A,2019-07-01T11:45:00,American Airlines,866,B9,4
D,2019-07-01T11:50:00,Southwest Airlines,2275,D5,4
A,2019-07-01T11:50:00,Southwest Airlines,2404,C13,4
A,2019-07-01T11:51:00,American Airlines,5878,B5,4
D,2019-07-01T11:54:00,United Airlines,5902,3,2
D,2019-07-01T11:55:00,Southwest Airlines,2362,C9,4
D,2019-07-01T12:00:00,Southwest Airlines,2380,D6,4
A,2019-07-01T12:01:00,Delta Air Lines,1772,F7,3
A,2019-07-01T12:03:00,American Airlines,5797,B3,4
A,2019-07-01T12:05:00,United Airlines,725,5,2
A,2019-07-01T12:08:00,United Airlines,5443,7,2
D,2019-07-01T12:10:00,American Airlines,460,A21,4
D,2019-07-01T12:10:00,American Airlines,2434,A27,4
D,2019-07-01T12:10:00,American Airlines,3069,A1,4
D,2019-07-01T12:10:00,American Airlines,5775,B16,4
D,2019-07-01T12:10:00,American Airlines,5894,B17,4
D,2019-07-01T12:11:00,American Airlines,727,A3,4
D,2019-07-01T12:13:00,American Airlines,462,A17,4
D,2019-07-01T12:15:00,American Airlines,1760,A8,4
A,2019-07-01T12:15:00,Southwest Airlines,2518,C12,4
A,2019-07-01T12:16:00,WestJet,1402,B23,4
D,2019-07-01T12:21:00,American Airlines,5940,CX,4
D,2019-07-01T12:22:00,American Airlines,570,A4,4
D,2019-07-01T12:22:00,American Airlines,615,A23,4
A,2019-07-01T12:22:00,American Airlines,2371,A2,4
D,2019-07-01T12:23:00,American Airlines,1743,A18,4
A,2019-07-01T12:23:00,American Airlines,2983,B21,4
D,2019-07-01T12:29:00,American Airlines,973,B4,4
D,2019-07-01T12:30:00,Southwest Airlines,2404,C13,4
D,2019-07-01T12:30:00,Southwest Airlines,6622,C7,4
A,2019-07-01T12:30:00,Southwest Airlines,779,D3,4
A,2019-07-01T12:30:00,American Airlines,195,B25,4
A,2019-07-01T12:30:00,American Airlines,1970,A13,4
D,2019-07-01T12:31:00,American Airlines,2320,A5,4
D,2019-07-01T12:32:00,American Airlines,678,A9,4
D,2019-07-01T12:33:00,American Airlines,5754,B5,4
A,2019-07-01T12:34:00,American Airlines,5914,B2,4
A,2019-07-01T12:35:00,Southwest Airlines,1816,D7,4
D,2019-07-01T12:35:00,American Airlines,1798,B11,4
D,2019-07-01T12:35:00,Alaska Airlines,659,11,2
A,2019-07-01T12:36:00,American Airlines,476,A12,4
A,2019-07-01T12:38:00,American Airlines,636,A8,4
A,2019-07-01T12:38:00,Delta Air Lines,5726,F9,3
D,2019-07-01T12:39:00,American Airlines,1777,A11,4
D,2019-07-01T12:40:00,American Airlines,2450,A7,4
D,2019-07-01T12:40:00,Frontier Airlines,752,CX,3
D,2019-07-01T12:42:00,Delta Air Lines,1466,F4,3
A,2019-07-01T12:43:00,American Airlines,2978,B1,4
A,2019-07-01T12:45:00,Southwest Airlines,2067,D4,4
A,2019-07-01T12:45:00,Southwest Airlines,2130,C17,4
D,2019-07-01T12:45:00,Delta Air Lines,679,F8,3
D,2019-07-01T12:45:00,United Airlines,5534,7,2
A,2019-07-01T12:45:00,American Airlines,6004,B5,4
