arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2019-09-01T06:50:00,American Airlines,2005,A17,4
A,2019-09-01T07:03:00,American Airlines,697,B23,4
A,2019-09-01T07:10:00,American Airlines,645,B25,4
D,2019-09-01T07:11:00,United Airlines,1774,6A,2
A,2019-09-01T07:14:00,American Airlines,3251,B3,4
A,2019-09-01T07:17:00,American Airlines,1688,B10,4
D,2019-09-01T07:20:00,Southwest Airlines,3591,C3,4
D,2019-09-01T07:20:00,American Airlines,445,A18,4
D,2019-09-01T07:20:00,American Airlines,1729,B11,4
D,2019-09-01T07:20:00,American Airlines,5766,B21,4
D,2019-09-01T07:25:00,American Airlines,1765,A7,4
D,2019-09-01T07:30:00,American Airlines,3120,B19,4
D,2019-09-01T07:36:00,United Airlines,5963,3,2
A,2019-09-01T07:42:00,American Airlines,2027,A27,4
A,2019-09-01T07:44:00,American Airlines,1808,A12,4
D,2019-09-01T07:46:00,American Airlines,5759,B5,4
D,2019-09-01T07:46:00,American Airlines,5988,B16,4
A,2019-09-01T07:46:00,American Airlines,625,A30,4
A,2019-09-01T07:46:00,American Airlines,1887,B11,4
D,2019-09-01T07:47:00,American Airlines,486,A10,4
A,2019-09-01T07:48:00,American Airlines,3103,B17,4
D,2019-09-01T07:50:00,American Airlines,711,A13,4
A,2019-09-01T07:51:00,American Airlines,664,A20,4
A,2019-09-01T07:51:00,American Airlines,540,A2,4
A,2019-09-01T07:55:00,American Airlines,5777,B2,4
A,2019-09-01T07:56:00,American Airlines,459,A11,4
A,2019-09-01T07:57:00,American Airlines,1867,A18,4
A,2019-09-01T07:57:00,American Airlines,5930,A1,4
A,2019-09-01T07:58:00,American Airlines,675,B28,4
A,2019-09-01T07:58:00,American Airlines,5773,B24,4
A,2019-09-01T08:00:00,American Airlines,3053,B20,4
A,2019-09-01T08:01:00,American Airlines,5721,B5,4
A,2019-09-01T08:03:00,American Airlines,5796,B19,4
A,2019-09-01T08:05:00,Frontier Airlines,2415,F1,3
A,2019-09-01T08:05:00,American Airlines,3038,B1,4
D,2019-09-01T08:10:00,American Airlines,3196,B3,4
D,2019-09-01T08:10:00,Hawaiian Airlines,35,DX,3
D,2019-09-01T08:15:00,Southwest Airlines,6549,C18,4
A,2019-09-01T08:15:00,American Airlines,5813,B21,4
A,2019-09-01T08:25:00,Southwest Airlines,2125,D7,4
A,2019-09-01T08:25:00,Southwest Airlines,2838,C8,4
A,2019-09-01T08:28:00,American Airlines,5835,B18,4
D,2019-09-01T08:30:00,American Airlines,482,A9,4
D,2019-09-01T08:30:00,United Airlines,1638,6B,2
D,2019-09-01T08:35:00,American Airlines,1383,A3,4
D,2019-09-01T08:35:00,American Airlines,1696,B23,4
D,2019-09-01T08:36:00,American Airlines,685,A22,4
D,2019-09-01T08:40:00,American Airlines,1968,A5,4
A,2019-09-01T08:40:00,Alaska Airlines,636,11,2
D,2019-09-01T08:43:00,American Airlines,5857,B24,4
D,2019-09-01T08:44:00,American Airlines,1831,A8,4
D,2019-09-01T08:45:00,American Airlines,2339,B6,4
A,2019-09-01T08:48:00,American Airlines,2260,B14,4
D,2019-09-01T08:49:00,American Airlines,554,A4,4
D,2019-09-01T08:50:00,American Airlines,1887,B11,4
D,2019-09-01T08:50:00,American Airlines,619,B8,4
D,2019-09-01T08:50:00,American Airlines,1959,B10,4
D,2019-09-01T08:53:00,American Airlines,532,A27,4
D,2019-09-01T08:53:00,American Airlines,2983,B17,4
D,2019-09-01T08:53:00,American Airlines,5797,A1,4
D,2019-09-01T08:53:00,American Airlines,5878,B2,4
A,2019-09-01T08:53:00,American Airlines,447,A13,4
D,2019-09-01T08:54:00,American Airlines,1580,A30,4
D,2019-09-01T08:54:00,American Airlines,2994,B15B,4
D,2019-09-01T08:55:00,American Airlines,515,B25,4
D,2019-09-01T08:55:00,American Airlines,5752,B21,4
A,2019-09-01T08:56:00,American Airlines,1983,A5,4
D,2019-09-01T08:57:00,American Airlines,608,A2,4
D,2019-09-01T08:57:00,American Airlines,5782,B5,4
D,2019-09-01T08:58:00,American Airlines,739,A18,4
D,2019-09-01T08:58:00,American Airlines,2100,A12,4
D,2019-09-01T08:59:00,American Airlines,5914,B12,4
A,2019-09-01T08:59:00,American Airlines,2006,B6,4
D,2019-09-01T09:00:00,Southwest Airlines,3503,C19,4
A,2019-09-01T09:00:00,Southwest Airlines,2055,D3,4
D,2019-09-01T09:00:00,Frontier Airlines,2414,F1,3
D,2019-09-01T09:01:00,American Airlines,518,A21,4
A,2019-09-01T09:01:00,American Airlines,1040,A22,4
A,2019-09-01T09:04:00,American Airlines,1279,A30,4
A,2019-09-01T09:04:00,American Airlines,1795,A23,4
A,2019-09-01T09:04:00,American Airlines,3195,B19,4
A,2019-09-01T09:05:00,American Airlines,572,A12,4
A,2019-09-01T09:05:00,American Airlines,5717,B21,4
A,2019-09-01T09:07:00,American Airlines,767,A3,4
D,2019-09-01T09:08:00,United Airlines,248,8,2
A,2019-09-01T09:08:00,American Airlines,1678,A2,4
A,2019-09-01T09:09:00,American Airlines,5934,B2,4
A,2019-09-01T09:09:00,American Airlines,2574,A4,4
D,2019-09-01T09:10:00,American Airlines,1569,B7,4
A,2019-09-01T09:11:00,American Airlines,1672,A8,4
A,2019-09-01T09:11:00,American Airlines,1487,A21,4
A,2019-09-01T09:11:00,American Airlines,689,A10,4
A,2019-09-01T09:11:00,American Airlines,5991,B3,4
A,2019-09-01T09:11:00,American Airlines,1474,B8,4
A,2019-09-01T09:12:00,American Airlines,5805,B5,4
A,2019-09-01T09:13:00,American Airlines,2026,A2,4
A,2019-09-01T09:16:00,American Airlines,499,A27,4
A,2019-09-01T09:17:00,American Airlines,5758,B12,4
D,2019-09-01T09:18:00,American Airlines,1078,A23,4
A,2019-09-01T09:22:00,American Airlines,464,A9,4
A,2019-09-01T09:23:00,American Airlines,201,A18,4
D,2019-09-01T09:25:00,Southwest Airlines,3554,C17,4
A,2019-09-01T09:25:00,JetBlue Airways,5302,DX,3
D,2019-09-01T09:30:00,American Airlines,2964,B20,4
A,2019-09-01T09:32:00,Delta Air Lines,5815,F5,3
A,2019-09-01T09:35:00,Southwest Airlines,50,C2,4
D,2019-09-01T09:35:00,Alaska Airlines,551,11,2
A,2019-09-01T09:38:00,Delta Air Lines,1546,F6,3
A,2019-09-01T09:42:00,Delta Air Lines,1196,F8,3
D,2019-09-01T09:44:00,American Airlines,3158,B19,4
A,2019-09-01T09:45:00,Southwest Airlines,849,C8,4
A,2019-09-01T09:45:00,Southwest Airlines,3545,C19,4
D,2019-09-01T09:48:00,American Airlines,652,A11,4
A,2019-09-01T09:50:00,Southwest Airlines,2047,D1,4
D,2019-09-01T09:54:00,American Airlines,546,B8,4
A,2019-09-01T09:54:00,Advanced Air,200,9,2
A,2019-09-01T09:55:00,Southwest Airlines,2721,C12,4
D,2019-09-01T09:55:00,American Airlines,452,A12,4
D,2019-09-01T09:55:00,American Airlines,2980,B1,4
D,2019-09-01T09:55:00,American Airlines,5757,B21,4
D,2019-09-01T09:55:00,American Airlines,5768,B16,4
D,2019-09-01T09:55:00,American Airlines,5902,B2,4
D,2019-09-01T09:56:00,American Airlines,1437,A6,4
D,2019-09-01T09:56:00,American Airlines,5915,B5,4
D,2019-09-01T09:57:00,American Airlines,524,A22,4
D,2019-09-01T10:00:00,American Airlines,484,A9,4
D,2019-09-01T10:00:00,American Airlines,498,A30,4
D,2019-09-01T10:00:00,American Airlines,5741,B18,4
D,2019-09-01T10:01:00,American Airlines,5736,B21,4
D,2019-09-01T10:02:00,Delta Air Lines,5815,F5,3
D,2019-09-01T10:04:00,American Airlines,1969,A4,4
D,2019-09-01T10:05:00,American Airlines,663,A24,4
D,2019-09-01T10:05:00,JetBlue Airways,5303,DX,3
D,2019-09-01T10:08:00,American Airlines,5742,B21,4
D,2019-09-01T10:10:00,American Airlines,760,B6,4
D,2019-09-01T10:10:00,American Airlines,777,A5,4
D,2019-09-01T10:11:00,American Airlines,493,A8,4
D,2019-09-01T10:12:00,American Airlines,636,A17,4
D,2019-09-01T10:12:00,American Airlines,865,A14,4
D,2019-09-01T10:12:00,American Airlines,2671,A21,4
